P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:1167dubiago_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:1256normannia_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:1269rollandia_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:1542schalen_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:1583antilochus_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:1702kalahari_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:1746brouwer_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2207antenor_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2208pushkin_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2246bowell_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2266tchaikovsky_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2311elleoncito_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2357phereclos_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2674pandarus_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:267tirza_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2872gentelec_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:2893peiroos_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:3248farinella_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:3283skorina_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:336lacadiera_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:368haidea_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:4744rovereto_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:721tabora_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:773irmintraud_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:884priamus_irtf_spex_csv::1.0
P,urn:nasa:pds:gbo_ast-dtype_gartrelleetal_irtf_spectra:data:observationalparameters_csv::1.0
